,學期,學校,,,學校名稱,系所代碼,系所名稱,學制,輔系人次
,,設立別 ,學校類別,學校代碼,,,,,
103,1,私立,一般大學,1007,逢甲大學,340310,國際經營管理碩士學位學程,碩士班(日間),0
103,1,私立,一般大學,1007,逢甲大學,340401,國際貿易學系,學士班(日間),22
103,1,私立,一般大學,1007,逢甲大學,340501,財務金融學系,學士班(日間),18
103,1,私立,一般大學,1007,逢甲大學,340529,財務工程與精算學士學位學程,學士班(日間),2
103,1,私立,一般大學,1007,逢甲大學,340601,風險管理與保險學系,學士班(日間),8
103,1,私立,一般大學,1007,逢甲大學,340703,財稅學系,碩士班(日間),0
103,1,私立,一般大學,1007,逢甲大學,340703,財稅學系,學士班(日間),5
103,1,私立,一般大學,1007,逢甲大學,340801,行銷學系,學士班(日間),7
103,1,私立,一般大學,1007,逢甲大學,380201,財經法律研究所,碩士班(日間),0
103,1,私立,一般大學,1007,逢甲大學,460102,應用數學系,學士班(日間),5
103,1,私立,一般大學,1007,逢甲大學,460201,統計學系,學士班(日間),18
103,1,私立,一般大學,1007,逢甲大學,520101,電機工程學系,碩士班(日間),0
103,1,私立,一般大學,1007,逢甲大學,520101,電機工程學系,學士班(日間),2
103,1,私立,一般大學,1007,逢甲大學,520103,電子工程學系,學士班(日間),6
103,1,私立,一般大學,1007,逢甲大學,520105,光電學系,學士班(日間),2
103,1,私立,一般大學,1007,逢甲大學,520114,資訊工程學系,博士班,0
103,1,私立,一般大學,1007,逢甲大學,520114,資訊工程學系,碩士班(日間),0
103,1,私立,一般大學,1007,逢甲大學,520114,資訊工程學系,學士班(日間),4
103,1,私立,一般大學,1007,逢甲大學,520126,通訊工程學系,碩士班(日間),0
103,1,私立,一般大學,1007,逢甲大學,520126,通訊工程學系,學士班(日間),1
103,1,私立,一般大學,1007,逢甲大學,520154,自動控制工程學系,碩士班(日間),0
103,1,私立,一般大學,1007,逢甲大學,520154,自動控制工程學系,學士班(日間),3
103,1,私立,一般大學,1007,逢甲大學,520207,航太與系統工程學系,學士班(日間),4
103,1,私立,一般大學,1007,逢甲大學,520220,機械與電腦輔助工程學系,學士班(日間),10
103,1,私立,一般大學,1007,逢甲大學,520220,機械與電腦輔助工程學系機械工程碩士班,碩士班(日間),0
103,1,私立,一般大學,1007,逢甲大學,520265,精密系統設計學士學位學程,學士班(日間),0
103,1,私立,一般大學,1007,逢甲大學,520301,土木工程學系,學士班(日間),2
103,1,私立,一般大學,1007,逢甲大學,520301,土木工程學系營建工程及不動產物業管理進修學士班,學士班(進修),0
103,1,私立,一般大學,1007,逢甲大學,520401,化學工程學系,碩士班(日間),0
103,1,私立,一般大學,1007,逢甲大學,520401,化學工程學系,學士班(日間),3
103,1,私立,一般大學,1007,逢甲大學,520502,材料科學與工程學系,博士班,0
103,1,私立,一般大學,1007,逢甲大學,520502,材料科學與工程學系,碩士班(日間),0
103,1,私立,一般大學,1007,逢甲大學,520502,材料科學與工程學系,學士班(日間),1
103,1,私立,一般大學,1007,逢甲大學,520601,工業工程與系統管理學系,碩士班(日間),0
103,1,私立,一般大學,1007,逢甲大學,520601,工業工程與系統管理學系,學士班(日間),5
103,1,私立,一般大學,1007,逢甲大學,520704,纖維與複合材料學系,碩士班(日間),0
103,1,私立,一般大學,1007,逢甲大學,520704,纖維與複合材料學系,學士班(日間),8
103,1,私立,一般大學,1007,逢甲大學,520903,環境工程與科學學系,學士班(日間),2
103,1,私立,一般大學,1007,逢甲大學,521004,水利工程與資源保育學系,學士班(日間),0
103,1,私立,一般大學,1007,逢甲大學,521111,生醫資訊暨生醫工程碩士學位學程,碩士班(日間),0
103,1,私立,一般大學,1007,逢甲大學,580101,建築學系,碩士班(日間),0
103,1,私立,一般大學,1007,逢甲大學,580101,建築學系,學士班(日間),7
103,1,私立,一般大學,1007,逢甲大學,580204,景觀與遊憩碩士學位學程,碩士班(日間),0
103,1,私立,一般大學,1007,逢甲大學,580304,土地管理學系,碩士班(日間),0
103,1,私立,一般大學,1007,逢甲大學,580304,土地管理學系,學士班(日間),4
103,1,私立,一般大學,1007,逢甲大學,580308,都市計畫與空間資訊學系,碩士班(日間),0
103,1,私立,一般大學,1007,逢甲大學,580308,都市計畫與空間資訊學系,學士班(日間),5
103,1,私立,一般大學,1007,逢甲大學,840102,運輸科技與管理學系,碩士班(日間),0
103,1,私立,一般大學,1007,逢甲大學,840102,運輸科技與管理學系,學士班(日間),5
103,1,私立,一般大學,1008,靜宜大學,140101,教育研究所,碩士在職專班,0
103,1,私立,一般大學,1008,靜宜大學,140101,教育研究所,碩士班(日間),0
103,1,私立,一般大學,1008,靜宜大學,220101,台灣文學系,碩士班(日間),0
103,1,私立,一般大學,1008,靜宜大學,220101,台灣文學系,學士班(日間),2
103,1,私立,一般大學,1008,靜宜大學,220201,中國文學系,碩士班(日間),0
103,1,私立,一般大學,1008,靜宜大學,220201,中國文學系,學士班(日間),69
103,1,私立,一般大學,1008,靜宜大學,220307,英國語文學系,碩士班(日間),0
103,1,私立,一般大學,1008,靜宜大學,220307,英國語文學系,學士班(日間),153
103,1,私立,一般大學,1008,靜宜大學,220318,西班牙語文學系,碩士班(日間),0
103,1,私立,一般大學,1008,靜宜大學,220318,西班牙語文學系,學士班(日間),62
103,1,私立,一般大學,1008,靜宜大學,220320,日本語文學系,學士班(日間),65
103,1,私立,一般大學,1008,靜宜大學,320101,大眾傳播學系,學士班(日間),10
103,1,私立,一般大學,1008,靜宜大學,320105,資訊傳播工程學系,碩士班(日間),0
103,1,私立,一般大學,1008,靜宜大學,320105,資訊傳播工程學系,學士班(日間),5
103,1,私立,一般大學,1008,靜宜大學,340119,寰宇管理學士學位學程,學士班(日間),19
103,1,私立,一般大學,1008,靜宜大學,340201,會計學系,學士班(日間),24
103,1,私立,一般大學,1008,靜宜大學,340301,企業管理學系,碩士班(日間),0
103,1,私立,一般大學,1008,靜宜大學,340301,企業管理學系,學士班(日間),31
103,1,私立,一般大學,1008,靜宜大學,340303,經營管理進修學士班,學士班(進修),1
103,1,私立,一般大學,1008,靜宜大學,340306,管理碩士在職專班,碩士在職專班,0
103,1,私立,一般大學,1008,靜宜大學,340307,國際企業學系,碩士班(日間),0
103,1,私立,一般大學,1008,靜宜大學,340307,國際企業學系,學士班(日間),50
103,1,私立,一般大學,1008,靜宜大學,340501,財務金融學系,學士班(日間),16
103,1,私立,一般大學,1008,靜宜大學,380101,法律學系,碩士班(日間),0
103,1,私立,一般大學,1008,靜宜大學,380101,法律學系,學士班(日間),20
103,1,私立,一般大學,1008,靜宜大學,420207,生態人文學系,碩士班(日間),0
103,1,私立,一般大學,1008,靜宜大學,420207,生態人文學系,學士班(日間),22
103,1,私立,一般大學,1008,靜宜大學,440102,應用化學系,碩士班(日間),0
103,1,私立,一般大學,1008,靜宜大學,440102,應用化學系,學士班(日間),5
103,1,私立,一般大學,1008,靜宜大學,460201,統計資訊學系,學士班(日間),1
103,1,私立,一般大學,1008,靜宜大學,469903,財務與計算數學系,碩士班(日間),0
103,1,私立,一般大學,1008,靜宜大學,469903,財務與計算數學系,學士班(日間),9
103,1,私立,一般大學,1008,靜宜大學,480109,資訊管理學系,學士班(日間),14
103,1,私立,一般大學,1008,靜宜大學,520114,資訊工程學系,碩士班(日間),0
103,1,私立,一般大學,1008,靜宜大學,520114,資訊工程學系,學士班(日間),10
103,1,私立,一般大學,1008,靜宜大學,520120,資訊碩士在職專班,碩士在職專班,0
103,1,私立,一般大學,1008,靜宜大學,720501,食品營養學系,博士班,0
103,1,私立,一般大學,1008,靜宜大學,720501,食品營養學系,碩士班(日間),0
103,1,私立,一般大學,1008,靜宜大學,720501,食品營養學系,學士班(日間),11
103,1,私立,一般大學,1008,靜宜大學,760307,社會工作與兒童少年福利學系,碩士在職專班,0
103,1,私立,一般大學,1008,靜宜大學,760307,社會工作與兒童少年福利學系,碩士班(日間),0
103,1,私立,一般大學,1008,靜宜大學,760307,社會工作與兒童少年福利學系,學士班(日間),28
103,1,私立,一般大學,1008,靜宜大學,810202,觀光事業學系,碩士在職專班,0
103,1,私立,一般大學,1008,靜宜大學,810202,觀光事業學系,碩士班(日間),0
103,1,私立,一般大學,1008,靜宜大學,810202,觀光事業學系,學士班(日間),47
103,1,私立,一般大學,1008,靜宜大學,810803,化粧品科學系,碩士班(日間),0
103,1,私立,一般大學,1008,靜宜大學,810803,化粧品科學系,學士班(日間),33
103,1,私立,一般大學,1009,長庚大學,230303,工業設計學系,學士班(日間),1
103,1,私立,一般大學,1009,長庚大學,340302,工商管理學系,學士班(日間),1
103,1,私立,一般大學,1009,長庚大學,340901,醫務管理學系,學士班(日間),0
103,1,私立,一般大學,1009,長庚大學,420503,生物醫學系,學士班(日間),0
103,1,私立,一般大學,1009,長庚大學,420503,生物醫學研究所,博士班,0
103,1,私立,一般大學,1009,長庚大學,420503,生物醫學研究所,碩士班(日間),0
103,1,私立,一般大學,1009,長庚大學,480109,資訊管理學系,碩士班(日間),0
103,1,私立,一般大學,1009,長庚大學,480109,資訊管理學系,學士班(日間),2
103,1,私立,一般大學,1009,長庚大學,520101,電機工程學系,學士班(日間),1
103,1,私立,一般大學,1009,長庚大學,520103,電子工程學系,學士班(日間),3
103,1,私立,一般大學,1009,長庚大學,520403,化工與材料工程學系,博士班,0
103,1,私立,一般大學,1009,長庚大學,720101,醫學系,學士班(日間),0
103,1,私立,一般大學,1009,長庚大學,720102,臨床醫學研究所,博士班,0
103,1,私立,一般大學,1009,長庚大學,720102,臨床醫學研究所,碩士班(日間),0
103,1,私立,一般大學,1009,長庚大學,720104,中醫學系,學士班(日間),0
103,1,私立,一般大學,1009,長庚大學,720104,中醫學系天然藥物,碩士班(日間),0
103,1,私立,一般大學,1009,長庚大學,720104,中醫學系傳統中醫學,碩士班(日間),0
103,1,私立,一般大學,1009,長庚大學,720401,物理治療學系,學士班(日間),1
103,1,私立,一般大學,1009,長庚大學,720401,物理治療學系復健科學,博士班,0
103,1,私立,一般大學,1009,長庚大學,720601,護理學系,碩士在職專班,0
103,1,私立,一般大學,1009,長庚大學,720601,護理學系,碩士班(日間),0
103,1,私立,一般大學,1009,長庚大學,720601,護理學系,學士班(日間),0
103,1,私立,一般大學,1009,長庚大學,720705,醫學生物技術暨檢驗學系,學士班(日間),0
103,1,私立,一般大學,1009,長庚大學,720712,醫學影像暨放射科學系,學士班(日間),1
103,1,私立,一般大學,1010,元智大學,210709,藝術與設計學系,學士班(日間),1
103,1,私立,一般大學,1010,元智大學,220201,中國語文學系,學士班(日間),8
103,1,私立,一般大學,1010,元智大學,220303,應用外語學系,學士班(日間),18
103,1,私立,一般大學,1010,元智大學,310306,社會暨政策科學學系,碩士班(日間),0
103,1,私立,一般大學,1010,元智大學,310306,社會暨政策科學學系,學士班(日間),15
103,1,私立,一般大學,1010,元智大學,320105,資訊傳播學系,學士班(日間),18
103,1,私立,一般大學,1010,元智大學,349999,管理學院,學士班(日間),10
103,1,私立,一般大學,1010,元智大學,349999,管理學院博士班,博士班,0
103,1,私立,一般大學,1010,元智大學,480109,資訊管理學系,學士班(日間),3
103,1,私立,一般大學,1010,元智大學,520101,電機工程學系,學士班(日間),1
103,1,私立,一般大學,1010,元智大學,520106,光電工程學系,學士班(日間),0
103,1,私立,一般大學,1010,元智大學,520114,資訊工程學系,學士班(日間),0
103,1,私立,一般大學,1010,元智大學,520126,通訊工程學系,學士班(日間),2
103,1,私立,一般大學,1010,元智大學,520201,機械工程學系,博士班,0
103,1,私立,一般大學,1010,元智大學,520201,機械工程學系,碩士在職專班,0
103,1,私立,一般大學,1010,元智大學,520201,機械工程學系,學士班(日間),2
103,1,私立,一般大學,1010,元智大學,520404,化學工程與材料科學學系,碩士在職專班,0
103,1,私立,一般大學,1010,元智大學,520404,化學工程與材料科學學系,學士班(日間),0
103,1,私立,一般大學,1010,元智大學,520601,工業工程與管理學系,學士班(日間),3
103,1,私立,一般大學,1011,中華大學,220301,外國語文學系,學士班(日間),3
103,1,私立,一般大學,1011,中華大學,220321,應用日語學系,學士班(日間),1
103,1,私立,一般大學,1011,中華大學,230126,創新設計與管理學士學位學程,學士班(日間),2
103,1,私立,一般大學,1011,中華大學,230303,工業產品設計學系,學士班(日間),1
103,1,私立,一般大學,1011,中華大學,310804,行政管理學系,學士班(日間),4
103,1,私立,一般大學,1011,中華大學,340301,企業管理學系,學士班(日間),2
103,1,私立,一般大學,1011,中華大學,340504,財務管理學系,學士班(日間),1
103,1,私立,一般大學,1011,中華大學,340519,國際金融管理學士學位學程,學士班(日間),1
103,1,私立,一般大學,1011,中華大學,349901,科技管理學系,學士班(日間),0
103,1,私立,一般大學,1011,中華大學,349906,工業管理學系,學士班(日間),0
